Device: cuda
============ Train epoch 0 ============
============ Train epoch 40 ============
 MNIST      | Train Loss: 0.0036 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.0289 | Train Acc: 1.0000
 USPS       | Train Loss: 0.0049 | Train Acc: 1.0000
 SynthDigits| Train Loss: 0.0137 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0162 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1196 | Test  Acc: 0.9631
 SVHN       | Test  Loss: 0.9417 | Test  Acc: 0.6982
 USPS       | Test  Loss: 0.1081 | Test  Acc: 0.9688
 SynthDigits| Test  Loss: 0.5483 | Test  Acc: 0.8259
 MNIST-M    | Test  Loss: 0.6780 | Test  Acc: 0.7783
============ Train epoch 41 ============
 MNIST      | Train Loss: 0.0047 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.0327 | Train Acc: 1.0000
 USPS       | Train Loss: 0.0058 | Train Acc: 1.0000
 SynthDigits| Train Loss: 0.0162 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0178 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1303 | Test  Acc: 0.9598
 SVHN       | Test  Loss: 0.9696 | Test  Acc: 0.6890
 USPS       | Test  Loss: 0.1142 | Test  Acc: 0.9694
 SynthDigits| Test  Loss: 0.5705 | Test  Acc: 0.8190
 MNIST-M    | Test  Loss: 0.6979 | Test  Acc: 0.7704
============ Train epoch 42 ============
 MNIST      | Train Loss: 0.0037 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.0258 | Train Acc: 1.0000
 USPS       | Train Loss: 0.0065 | Train Acc: 1.0000
 SynthDigits| Train Loss: 0.0137 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0142 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1138 | Test  Acc: 0.9667
 SVHN       | Test  Loss: 0.9368 | Test  Acc: 0.6979
 USPS       | Test  Loss: 0.1110 | Test  Acc: 0.9694
 SynthDigits| Test  Loss: 0.5556 | Test  Acc: 0.8242
 MNIST-M    | Test  Loss: 0.6779 | Test  Acc: 0.7809
============ Train epoch 43 ============
 MNIST      | Train Loss: 0.0043 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.0270 | Train Acc: 1.0000
 USPS       | Train Loss: 0.0053 | Train Acc: 1.0000
 SynthDigits| Train Loss: 0.0139 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0125 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1310 | Test  Acc: 0.9606
 SVHN       | Test  Loss: 0.9610 | Test  Acc: 0.6932
 USPS       | Test  Loss: 0.1105 | Test  Acc: 0.9667
 SynthDigits| Test  Loss: 0.5813 | Test  Acc: 0.8164
 MNIST-M    | Test  Loss: 0.6773 | Test  Acc: 0.7829
============ Train epoch 44 ============
 MNIST      | Train Loss: 0.0046 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.0364 | Train Acc: 0.9973
 USPS       | Train Loss: 0.0093 | Train Acc: 1.0000
 SynthDigits| Train Loss: 0.0215 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0169 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1236 | Test  Acc: 0.9632
 SVHN       | Test  Loss: 1.0036 | Test  Acc: 0.6801
 USPS       | Test  Loss: 0.1192 | Test  Acc: 0.9683
 SynthDigits| Test  Loss: 0.6083 | Test  Acc: 0.8083
 MNIST-M    | Test  Loss: 0.6928 | Test  Acc: 0.7728
============ Train epoch 45 ============
 MNIST      | Train Loss: 0.0047 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.0220 | Train Acc: 1.0000
 USPS       | Train Loss: 0.0058 | Train Acc: 1.0000
 SynthDigits| Train Loss: 0.0136 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0168 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1201 | Test  Acc: 0.9646
 SVHN       | Test  Loss: 0.9486 | Test  Acc: 0.6961
 USPS       | Test  Loss: 0.1094 | Test  Acc: 0.9688
 SynthDigits| Test  Loss: 0.5555 | Test  Acc: 0.8234
 MNIST-M    | Test  Loss: 0.6854 | Test  Acc: 0.7808
============ Train epoch 46 ============
 MNIST      | Train Loss: 0.0057 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.0213 | Train Acc: 1.0000
 USPS       | Train Loss: 0.0066 | Train Acc: 1.0000
 SynthDigits| Train Loss: 0.0157 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0196 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1243 | Test  Acc: 0.9639
 SVHN       | Test  Loss: 0.9308 | Test  Acc: 0.7026
 USPS       | Test  Loss: 0.1132 | Test  Acc: 0.9694
 SynthDigits| Test  Loss: 0.5706 | Test  Acc: 0.8200
 MNIST-M    | Test  Loss: 0.6934 | Test  Acc: 0.7739
============ Train epoch 47 ============
 MNIST      | Train Loss: 0.0036 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.0223 | Train Acc: 1.0000
 USPS       | Train Loss: 0.0046 | Train Acc: 1.0000
 SynthDigits| Train Loss: 0.0123 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0132 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1201 | Test  Acc: 0.9634
 SVHN       | Test  Loss: 0.9697 | Test  Acc: 0.6889
 USPS       | Test  Loss: 0.1088 | Test  Acc: 0.9688
 SynthDigits| Test  Loss: 0.5649 | Test  Acc: 0.8215
 MNIST-M    | Test  Loss: 0.6948 | Test  Acc: 0.7762
============ Train epoch 48 ============
 MNIST      | Train Loss: 0.0067 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.0219 | Train Acc: 1.0000
 USPS       | Train Loss: 0.0112 | Train Acc: 0.9987
 SynthDigits| Train Loss: 0.0188 | Train Acc: 0.9973
 MNIST-M    | Train Loss: 0.0150 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1304 | Test  Acc: 0.9609
 SVHN       | Test  Loss: 0.9608 | Test  Acc: 0.6926
 USPS       | Test  Loss: 0.1285 | Test  Acc: 0.9586
 SynthDigits| Test  Loss: 0.5730 | Test  Acc: 0.8181
 MNIST-M    | Test  Loss: 0.6919 | Test  Acc: 0.7771
============ Train epoch 49 ============
 MNIST      | Train Loss: 0.0123 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.0268 | Train Acc: 1.0000
 USPS       | Train Loss: 0.0130 | Train Acc: 1.0000
 SynthDigits| Train Loss: 0.0231 | Train Acc: 0.9987
 MNIST-M    | Train Loss: 0.0219 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1293 | Test  Acc: 0.9620
 SVHN       | Test  Loss: 0.9627 | Test  Acc: 0.6928
 USPS       | Test  Loss: 0.1220 | Test  Acc: 0.9683
 SynthDigits| Test  Loss: 0.5954 | Test  Acc: 0.8114
 MNIST-M    | Test  Loss: 0.7100 | Test  Acc: 0.7669
 Saving checkpoints to ../checkpoint/digits/federated_digits/fedbn...
