Device: cuda
============ Train epoch 0 ============
 MNIST-M    | Test  Loss: 0.7801 | Test  Acc: 0.7481
============ Train epoch 40 ============
 MNIST      | Train Loss: 0.0161 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.3475 | Train Acc: 0.9367
 USPS       | Train Loss: 0.0206 | Train Acc: 0.9987
 SynthDigits| Train Loss: 0.0326 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0461 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1443 | Test  Acc: 0.9561
 SVHN       | Test  Loss: 1.0950 | Test  Acc: 0.6418
 USPS       | Test  Loss: 0.1409 | Test  Acc: 0.9538
 SynthDigits| Test  Loss: 0.5885 | Test  Acc: 0.8109
 MNIST-M    | Test  Loss: 0.7533 | Test  Acc: 0.7545
============ Train epoch 41 ============
 MNIST      | Train Loss: 0.0145 | Train Acc: 0.9987
 SVHN       | Train Loss: 0.3968 | Train Acc: 0.9152
 USPS       | Train Loss: 0.0223 | Train Acc: 0.9987
 SynthDigits| Train Loss: 0.0323 | Train Acc: 0.9987
 MNIST-M    | Train Loss: 0.0448 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1448 | Test  Acc: 0.9551
 SVHN       | Test  Loss: 1.1210 | Test  Acc: 0.6309
 USPS       | Test  Loss: 0.1528 | Test  Acc: 0.9516
 SynthDigits| Test  Loss: 0.5979 | Test  Acc: 0.8078
 MNIST-M    | Test  Loss: 0.7626 | Test  Acc: 0.7496
============ Train epoch 42 ============
 MNIST      | Train Loss: 0.0151 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.3799 | Train Acc: 0.9233
 USPS       | Train Loss: 0.0267 | Train Acc: 0.9960
 SynthDigits| Train Loss: 0.0349 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0463 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1401 | Test  Acc: 0.9582
 SVHN       | Test  Loss: 1.1187 | Test  Acc: 0.6343
 USPS       | Test  Loss: 0.1545 | Test  Acc: 0.9505
 SynthDigits| Test  Loss: 0.5971 | Test  Acc: 0.8085
 MNIST-M    | Test  Loss: 0.7437 | Test  Acc: 0.7588
============ Train epoch 43 ============
 MNIST      | Train Loss: 0.0174 | Train Acc: 0.9987
 SVHN       | Train Loss: 0.3443 | Train Acc: 0.9341
 USPS       | Train Loss: 0.0419 | Train Acc: 0.9892
 SynthDigits| Train Loss: 0.0321 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0380 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1588 | Test  Acc: 0.9540
 SVHN       | Test  Loss: 1.0991 | Test  Acc: 0.6417
 USPS       | Test  Loss: 0.1747 | Test  Acc: 0.9452
 SynthDigits| Test  Loss: 0.6248 | Test  Acc: 0.7996
 MNIST-M    | Test  Loss: 0.7452 | Test  Acc: 0.7589
============ Train epoch 44 ============
 MNIST      | Train Loss: 0.0234 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.3650 | Train Acc: 0.9219
 USPS       | Train Loss: 0.0249 | Train Acc: 0.9987
 SynthDigits| Train Loss: 0.0291 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0637 | Train Acc: 0.9973
 MNIST      | Test  Loss: 0.1603 | Test  Acc: 0.9531
 SVHN       | Test  Loss: 1.1552 | Test  Acc: 0.6180
 USPS       | Test  Loss: 0.1500 | Test  Acc: 0.9516
 SynthDigits| Test  Loss: 0.5948 | Test  Acc: 0.8103
 MNIST-M    | Test  Loss: 0.7906 | Test  Acc: 0.7439
============ Train epoch 45 ============
 MNIST      | Train Loss: 0.0223 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.3433 | Train Acc: 0.9354
 USPS       | Train Loss: 0.0248 | Train Acc: 0.9987
 SynthDigits| Train Loss: 0.0256 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0643 | Train Acc: 0.9987
 MNIST      | Test  Loss: 0.1613 | Test  Acc: 0.9528
 SVHN       | Test  Loss: 1.1429 | Test  Acc: 0.6237
 USPS       | Test  Loss: 0.1496 | Test  Acc: 0.9532
 SynthDigits| Test  Loss: 0.5818 | Test  Acc: 0.8125
 MNIST-M    | Test  Loss: 0.8034 | Test  Acc: 0.7371
============ Train epoch 46 ============
 MNIST      | Train Loss: 0.0241 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.3531 | Train Acc: 0.9381
 USPS       | Train Loss: 0.0177 | Train Acc: 0.9973
 SynthDigits| Train Loss: 0.0371 | Train Acc: 0.9987
 MNIST-M    | Train Loss: 0.0813 | Train Acc: 0.9906
 MNIST      | Test  Loss: 0.1511 | Test  Acc: 0.9576
 SVHN       | Test  Loss: 1.1240 | Test  Acc: 0.6313
 USPS       | Test  Loss: 0.1430 | Test  Acc: 0.9516
 SynthDigits| Test  Loss: 0.6109 | Test  Acc: 0.8042
 MNIST-M    | Test  Loss: 0.8155 | Test  Acc: 0.7309
============ Train epoch 47 ============
 MNIST      | Train Loss: 0.0156 | Train Acc: 1.0000
 SVHN       | Train Loss: 0.3758 | Train Acc: 0.9166
 USPS       | Train Loss: 0.0248 | Train Acc: 0.9960
 SynthDigits| Train Loss: 0.0281 | Train Acc: 1.0000
 MNIST-M    | Train Loss: 0.0383 | Train Acc: 1.0000
 MNIST      | Test  Loss: 0.1448 | Test  Acc: 0.9579
 SVHN       | Test  Loss: 1.1724 | Test  Acc: 0.6114
 USPS       | Test  Loss: 0.1569 | Test  Acc: 0.9495
 SynthDigits| Test  Loss: 0.6026 | Test  Acc: 0.8070
 MNIST-M    | Test  Loss: 0.7479 | Test  Acc: 0.7576
============ Train epoch 48 ============
 MNIST      | Train Loss: 0.0259 | Train Acc: 0.9973
 SVHN       | Train Loss: 0.3616 | Train Acc: 0.9246
 USPS       | Train Loss: 0.0381 | Train Acc: 0.9892
 SynthDigits| Train Loss: 0.0443 | Train Acc: 0.9973
 MNIST-M    | Train Loss: 0.0744 | Train Acc: 0.9933
 MNIST      | Test  Loss: 0.1611 | Test  Acc: 0.9531
 SVHN       | Test  Loss: 1.1292 | Test  Acc: 0.6359
 USPS       | Test  Loss: 0.1721 | Test  Acc: 0.9392
 SynthDigits| Test  Loss: 0.6312 | Test  Acc: 0.7978
 MNIST-M    | Test  Loss: 0.8242 | Test  Acc: 0.7269
============ Train epoch 49 ============
 MNIST      | Train Loss: 0.0464 | Train Acc: 0.9973
 SVHN       | Train Loss: 0.3478 | Train Acc: 0.9394
 USPS       | Train Loss: 0.0243 | Train Acc: 0.9960
 SynthDigits| Train Loss: 0.0387 | Train Acc: 0.9987
 MNIST-M    | Train Loss: 0.1283 | Train Acc: 0.9690
 MNIST      | Test  Loss: 0.1707 | Test  Acc: 0.9519
 SVHN       | Test  Loss: 1.1423 | Test  Acc: 0.6253
 USPS       | Test  Loss: 0.1400 | Test  Acc: 0.9543
 SynthDigits| Test  Loss: 0.6258 | Test  Acc: 0.8003
 MNIST-M    | Test  Loss: 0.8860 | Test  Acc: 0.7080
 Saving checkpoints to ../checkpoint/digits/federated_digits/fedavg...
