5,0,MNIST,0,4.627326965332031,2.4646334648132324,1.1585992574691772,8.0,0.0
5,3,MNIST,0,4.627326965332031,2.4713094234466553,1.1524386405944824,8.0,0.0
5,9,USPS,0,4.627326965332031,1.633301019668579,0.9080058336257935,8.0,0.0
5,11,USPS,1,4.627326965332031,1.6855580806732178,0.8915601968765259,8.0,0.002100269543007016
5,7,SVHN,0,4.627326965332031,0.5522320866584778,0.41684195399284363,8.0,0.0
5,17,MNIST_M,0,4.627326965332031,0.5222020745277405,0.6194444298744202,8.0,0.0
5,19,MNIST_M,1,4.627326965332031,0.519074559211731,0.586524248123169,8.000001907348633,0.004126368090510368
5,8,USPS,0,4.627326965332031,1.5909417867660522,0.923530638217926,8.0,0.0
5,6,SVHN,0,4.627326965332031,0.5826109647750854,0.42025789618492126,8.0,0.0
5,1,MNIST,2,4.627326965332031,2.4836411476135254,1.1452360153198242,8.0,0.0031282829586416483
5,2,MNIST,0,4.627326965332031,2.474597930908203,1.1517598628997803,8.0,0.0
5,15,SynthDigits,0,4.627326965332031,0.5158499479293823,0.8389856815338135,8.0,0.0
5,10,USPS,0,4.627326965332031,1.634299635887146,0.9142688512802124,8.0,0.0
5,18,MNIST_M,1,4.627326965332031,0.5065641403198242,0.6187468767166138,8.000001907348633,0.004353450611233711
5,16,MNIST_M,1,4.627326965332031,0.5434830188751221,0.6019060611724854,8.00000286102295,0.003756158519536257
5,14,SynthDigits,0,4.627326965332031,0.4985443949699402,0.8397670388221741,8.0,0.0
5,12,SynthDigits,1,4.627326965332031,0.5099104046821594,0.8398615717887878,8.000001907348633,0.00406554015353322
5,4,SVHN,0,4.627326965332031,0.5770664215087891,0.4110190272331238,8.0,0.0
5,5,SVHN,1,4.627326965332031,0.5638195872306824,0.3781644105911255,8.000001907348633,0.005016048904508352
5,13,SynthDigits,2,4.627326965332031,0.5178146958351135,0.8177575469017029,8.000000953674316,0.005971257109194994
10,0,MNIST,0,4.62998628616333,2.3824002742767334,1.1612497568130493,8.0,0.0
10,16,MNIST_M,2,4.62998628616333,0.541211724281311,0.608654260635376,8.000003814697266,0.0068325744941830635
10,17,MNIST_M,0,4.62998628616333,0.5020365118980408,0.615982711315155,8.0,0.0
10,18,MNIST_M,1,4.62998628616333,0.4994078576564789,0.6272604465484619,8.000001907348633,0.004353450611233711
10,19,MNIST_M,2,4.62998628616333,0.5113450884819031,0.5744997262954712,8.00000286102295,0.006273155100643635
10,7,SVHN,0,4.62998628616333,0.5432869791984558,0.40641897916793823,8.0,0.0
10,13,SynthDigits,3,4.62998628616333,0.5154877305030823,0.8060036897659302,8.000000953674316,0.008176509290933609
10,6,SVHN,0,4.62998628616333,0.5749670267105103,0.41014066338539124,8.0,0.0
10,10,USPS,1,4.62998628616333,1.6649999618530273,0.8571395874023438,8.0,0.001739360741339624
10,3,MNIST,0,4.62998628616333,2.379817247390747,1.162554144859314,8.0,0.0
10,8,USPS,0,4.62998628616333,1.544127345085144,0.9003031849861145,8.0,0.0
10,4,SVHN,0,4.62998628616333,0.5700750350952148,0.3985779583454132,8.0,0.0
10,5,SVHN,1,4.62998628616333,0.5592318177223206,0.3688472807407379,8.000001907348633,0.005016048904508352
10,15,SynthDigits,0,4.62998628616333,0.5145068764686584,0.8220216035842896,8.0,0.0
10,14,SynthDigits,1,4.62998628616333,0.49661850929260254,0.8256916999816895,8.000000953674316,0.003689828095957637
10,12,SynthDigits,2,4.62998628616333,0.5052964687347412,0.8247861862182617,8.00000286102295,0.006039332132786512
10,11,USPS,2,4.62998628616333,1.576001524925232,0.8987414240837097,8.0,0.003222648287191987
10,2,MNIST,1,4.62998628616333,2.3838677406311035,1.159042477607727,8.0,0.0018552006222307682
10,1,MNIST,3,4.62998628616333,2.394162893295288,1.150267481803894,8.0,0.0035479862708598375
10,9,USPS,1,4.62998628616333,1.5834057331085205,0.8883789777755737,8.0,0.00227334164083004
15,1,MNIST,3,4.6385626792907715,2.1552817821502686,1.1412910223007202,8.0,0.0035479862708598375
15,2,MNIST,3,4.6385626792907715,2.142260789871216,1.149610161781311,8.000000953674316,0.002881221007555723
15,9,USPS,1,4.6385626792907715,1.426633596420288,0.8321930766105652,8.0,0.00227334164083004
